id,word_id,word,language,definition,read_aloud
0199d46b-2345-70a8-eb9d-51bdc08b78b5,0199279a-3ba1-70fc-2ef4-3a48b8c3a5f2,vintage,ko,고전적인 / 와인의 연도 / 명품의,고전적인. 와인의 연도. 명품의.
0199d46b-23ea-7060-7115-152ea5b08072,019927a2-c870-705c-28b2-0400f2bacdd5,intervention,ko,개입 / 중재,개입. 중재.
0199d46b-2483-70e2-0987-8814cbbd4f53,0199279a-4014-70d6-5838-10aa20a5d849,walking,ko,걷기 / 보행 / 산책,걷기. 보행. 산책.
0199d46b-252c-701d-e625-09bc95b3c3b7,01992797-3557-70d2-8b43-ac94e2aec1bb,beyond,ko,~너머에 / ~이상으로,뭐뭐 너머에. 뭐뭐 이상으로.
0199d46b-2675-70fd-8abc-0f174825dfee,01992799-c9b6-704f-bfcd-c470e5281905,request,ko,요청 / 신청하다,요청. 신청하다.
0199d46b-2734-7084-dcbd-216bb7537b6b,0199279e-ee21-700a-65dc-1dfb92e9d982,conference,ko,회의 / 학회,회의. 학회.
0199d46b-27df-701e-8332-72a4e17abd45,0199279c-3395-707b-ff8e-c73ace584f85,supposed,ko,~하기로 되어 있는 / 추정된 (suppose의 과거·분사형),뭐뭐 하기로 되어 있는. 추정된.
0199d46b-2895-704a-1071-06cbe723f974,0199279e-f006-7098-59f7-ca0bd81af88a,connection,ko,연결 / 관련 / 인맥,연결. 관련. 인맥.
0199d46b-294a-70cc-6286-7bd4b1fddb54,01992798-c91e-70b0-59ac-508dd47df656,command,ko,명령 / 지휘하다 / 통제,명령. 지휘하다. 통제.
0199d46b-29f6-70cc-0cdb-2013fdbaaa25,01992780-8fe8-70e9-3345-bee850d84ae9,fear,ko,두려움 / 걱정 / 두려워하다,두려움. 걱정. 두려워하다.
0199d46b-2abf-70cc-a3ce-1e2a7be91cd0,0199279f-d0cd-7013-b449-53c6e42305af,particular,ko,특정한 / 세심한 / 특별한,특정한. 세심한. 특별한.
0199d46b-2b5f-70ee-023e-313b953b6548,0199279a-c3f8-7064-03e3-65506405ec8c,consider,ko,고려하다 / 숙고하다,고려하다. 숙고하다.
0199d46b-2c03-70a3-bbc1-9298458ffe49,01992799-2cae-7098-bff2-7e9fa456c2ca,greater,ko,더 큰 / 더 중요한 (great의 비교급),더 큰. 더 중요한.
0199d46b-2c96-70cd-a8e4-7dc664a61268,01992796-1c55-70e7-14b2-3b14b23e20e7,none,ko,아무도 ~아니다 / 아무것도 없음,아무도 뭐뭐 아니다. 아무것도 없음.
0199d46b-2d25-70d0-3cbc-fcb597d25946,01992799-4165-702b-5423-b1103dff4768,husband,ko,남편,남편.
0199d46b-2db9-70d2-b926-96799da461f9,01992780-8c9c-7077-b31b-71e422ff96f0,fast,ko,빠른 / 단식하다,빠른. 단식하다.
0199d46b-2e67-70c1-f78f-e8dc9248b3a8,01992798-70df-70e4-0467-faad733aca45,acidity,ko,산도 / 신맛 / 산성도,산도. 신맛. 산성도.
0199d46b-2f14-7099-e9c5-1e4912825214,01992797-069b-70de-8915-cec87c1700b8,twice,ko,두 번 / 두 배로,두 번. 두 배로.
0199d46b-2fb9-7030-c95f-7f5f5ebc909d,0199279c-0379-7083-c244-10835f538397,security,ko,보안 / 안전 / 증권,보안. 안전. 증권.
0199d46b-304f-70ce-cfa3-c3e53044c50e,01992798-3352-70e6-5d1e-802539afbfaf,stocks,ko,주식 / 재고품 (stock의 복수형),주식. 재고품.
0199d46b-30f1-70e5-a796-f6106ef581a6,0199279c-1d24-704c-b296-da81f854beba,specific,ko,구체적인 / 명확한,구체적인. 명확한.
0199d46b-3188-70e4-b8ea-6e66b34f714c,0199279c-2a0f-70a8-9f25-dcddbc194617,straight,ko,곧은 / 똑바로 / 솔직한,곧은. 똑바로. 솔직한.
0199d46b-323c-7009-66e4-429e4fb18ba4,01992797-0db4-70cb-ae05-0e39f51eb73a,visit,ko,방문하다 / 방문,방문하다. 방문.
0199d46b-331c-70cc-9dac-88a5a03115d6,01992798-109b-7090-17c0-7d307cdbd69c,rising,ko,상승하는 / 떠오르는 (rise의 현재분사형),상승하는. 떠오르는.
0199d46b-33cd-7050-57c4-d1c66ed5ddd4,0199279c-731b-7051-e897-3a5e29b30606,whistler,ko,휘파람 부는 사람 / 휘파람 소리를 내는 것(캐나다 브리티시컬럼비아 주의 유명한 스키 리조트 지역 이름으로도 잘 알려져 있음),휘파람 부는 사람. 휘파람 소리를 내는 것.
0199d46b-3464-70d9-3169-792241e09e77,01992797-cd5f-7060-1e75-f25bf1a35eec,marino,ko,(메리노 merino라고도 표기) 스페인 원산의 메리노 양 품종 / 메리노 양에서 얻은 고급 양모(merino wool) (성씨로도 사용),스페인 원산의 메리노 양 품종. 메리노 양에서 얻은 고급 양모.
0199d46b-34e8-7000-465f-080f31c95963,0199bf5e-a1ad-70c7-8d6d-7811ef788c53,toda,ko,토다(일본 성씨 / 지명),토다.
0199d46b-3882-702d-6985-5d454074822e,0199277e-fa96-7083-0eba-7b3bb5d716ea,a,ko,하나의 / 어떤 (처음 언급되는 단수 명사 앞),하나의. 어떤.
0199d46b-3c3b-70a2-2bef-2e16e63e85e1,019936a0-23dc-702e-5c42-3542afa322c1,s,ko,알파벳 S / 소유('s) / 복수형(-s)을 나타냄,알파벳 S. 소유. 복수형을 나타냄.
0199d46b-56de-70f7-3b42-9b3f6d64af3f,019936a0-3784-70a4-28de-ddb800da41ba,m,ko,알파벳 M / (약어) 단위(meter / million 등),알파벳 M. 단위.
0199d46b-8327-702e-09a5-1c9fc602ba9d,01992797-16e2-70c8-8338-90291e192673,years,ko,(year의 복수형)여러 해 / 여러 해 동안,여러 해. 여러 해 동안.
0199d46b-8468-70b2-a31b-9dc3f78bd177,01992796-3575-70e4-e5d0-5f6cffb692ba,such,ko,그런 / 그러한 / 매우 ~한,그런. 그러한. 매우 뭐뭐한.
0199d46b-85cd-70f4-7468-ad27bd3f014b,01992796-16c5-70cb-8c5c-27aff9d12a5e,menu,ko,메뉴 / 선택 목록 (식당·컴퓨터),메뉴. 선택 목록.
0199d46b-866a-70be-30b8-06f9cd14feba,0199277f-8cb3-7020-ed3f-758e685fa20c,tab,ko,탭 / 짧은 손잡이 / (컴퓨터) 탭 키,탭. 짧은 손잡이. 탭 키.
0199d46b-86f0-7083-76c6-7b15fba754ad,0199277f-6b16-70f5-f7f6-e8a78cc94912,oil,ko,기름 / 석유 / 윤활유,기름. 석유. 윤활유.
0199d46b-877f-7092-c41f-51361df15cfa,01992798-752f-70e6-a172-5a6b08ea79a1,against,ko,~에 반대하여 / ~에 맞서,무엇무엇에 반대하여. 누구누구에 맞서.
0199d46b-88f2-70ad-de52-010e452e16e7,01992796-532f-7055-bfbd-7307cdeb333d,being,ko,존재 / 생명체 / ~되고 있는 (be의 현재분사),존재. 생명체. 무엇무엇 되고 있는.
0199d46b-8a33-70a4-c2de-10b867de1f02,01992798-9769-70f1-f3ec-c30bef8cef09,between,ko,~사이에 / 양자간의,무엇무엇 사이에. 양자간의.
0199d46b-8b83-7052-c9fb-89bc142fb2ea,01992796-f5b0-7097-dc86-0eb14e725039,stock,ko,재고 / 주식 / 비축품,재고. 주식. 비축품.
0199d46b-8d7a-70f5-92fa-2ef953b591b8,01992796-c0e6-70a4-7149-1cb2239ca460,never,ko,결코 ~않다 / 한 번도 ~한 적 없다,결코 뭐뭐 않다. 한 번도 뭐뭐한 적 없다.
0199d46b-8e1c-70ed-53dc-50fe072bc248,0199277f-0b99-70f1-a772-4606507b78e6,us,ko,우리(we의 목적격),우리.
0199d46b-8eb4-70ac-57ad-5dc9dae4e8de,01992796-1983-7072-6fd4-d9c343075aac,most,ko,가장 / 대부분의,가장. 대부분의.
0199d46b-8f5a-7022-f45c-f3a976554868,01992796-2db9-70c2-813d-afb681636df9,same,ko,같은 / 동일한,같은. 동일한.
0199d46b-8ff4-700e-887f-e3f212866774,01992797-02ef-70a8-af74-34abbcab25b8,trade,ko,무역 / 거래 / 교환하다,무역. 거래. 교환하다.
0199d46b-90c4-70ff-b58a-9449af90c321,01992796-1a54-7063-00d8-38902b2537a7,must,ko,반드시 ~해야 한다 (의무),반드시 뭐뭐 해야 한다.
0199d46b-916f-7058-5dca-dbe9fd381ff2,01992796-1b43-7073-41ee-e5acb06d1211,need,ko,필요로 하다 / 필요 / 요구,필요로 하다. 필요. 요구.
0199d46b-91fb-7044-2a07-a629dcd07bfb,0199277f-33bc-7018-7c25-44e4a9a12cf9,end,ko,끝 / 마치다 / 종료,끝. 마치다. 종료.
0199d46b-9335-7066-bc79-2a678461599a,01992798-a6a3-70e4-e6d3-6ca4f0c302bf,browser,ko,브라우저 / 인터넷 탐색기,브라우저. 인터넷 탐색기.
0199d46b-93c5-70c3-03c9-e419d2d19fa7,01992797-28c9-7042-4dba-ba77234c1278,around,ko,주변에 / 약 / 둘레에,주변에. 약. 둘레에.
0199d46b-946c-705e-b057-a32bee24eb2d,0199277f-9762-708e-8b0e-a6147303b78a,use,ko,사용하다 / 이용 / 쓰임새,사용하다. 이용. 쓰임새.
0199d46b-9535-70ff-dc52-072ed0852b49,0199277e-fb60-7093-f922-c15f9ae7b2c7,am,ko,(be 동사의 1인칭 단수형) ~이다 / ~있다,무엇무엇 이다. 무엇무엇 있다.
0199d46b-95c1-7072-bf64-b665d8079eff,01992796-0e5c-7070-ab08-28b1fde06763,lady,ko,숙녀 / 여성,숙녀. 여성.
0199d46b-96b5-7006-3804-6c13194718a3,019936a0-351b-70d5-aad1-1a0ffdc5e117,d,ko,알파벳 D(약어 / 학점 / 단위 등으로 사용),알파벳 D.
0199d46b-9754-7046-672f-ba1435d070c0,01992796-1626-7049-1dba-4b4786c7544e,mean,ko,의미하다 / 뜻하다 / 비열한,의미하다. 뜻하다. 비열한.
0199d46b-981a-7069-d5f1-363c8a0063ee,0199277f-6521-70d2-bf46-20cfadf3baca,net,ko,그물 / 순수한(순이익 등) / 인터넷,그물. 순수한. 인터넷.
0199d46b-98a9-7091-d67d-ee3026307ee6,01992796-131d-70e1-ebf7-106ef57f9c92,look,ko,보다 / ~처럼 보이다,보다. 무엇무엇처럼 보이다.
0199d46b-994d-7035-fd52-a43f51d740be,01992797-43b2-707f-ff82-8c3771907dc1,button,ko,단추 / 버튼 (클릭 요소),단추. 버튼.
0199d46b-99f1-705e-e561-34e4d7892626,01992796-1b96-700c-3f18-bc62b8741c31,next,ko,다음의 / 옆의,다음의. 옆의.
0199d46b-9a7d-7010-b65f-bc8c8b13c086,01992797-14b2-7059-cf01-99fc1fa9eead,world,ko,세계 / 세상,세계. 세상.
0199d46b-9b51-7021-44f0-e7b3c8d3c560,01992796-46c2-7048-e18d-21fb87b2e564,again,ko,다시 / 또,다시. 또.
0199d46b-9c8b-7012-4e51-a95acbe722f6,0199277f-8594-709a-86d3-8d4ac910f69d,set,ko,놓다 / 설정하다 / 세트,놓다. 설정하다. 세트.
0199d46b-9e3b-7003-5cc5-c68e759fbed9,01992796-4052-70c6-6298-d25532fa4f9d,week,ko,주 / 일주일,주. 일주일.
0199d46b-9ed1-7076-8430-6569e1282647,0199277f-6da4-70ad-040b-2fc75a6b0bf4,own,ko,자신의 / 소유하다,자신의. 소유하다.
0199d46b-9f6d-704a-80a2-ad7a5c5dbfa4,01992781-ab33-7089-d077-e1005fdd3570,give,ko,주다 / 제공하다,주다. 제공하다.
0199d46b-a0c4-7077-e103-6a09f29f4478,01992796-b952-7060-1137-deb3e45a1a72,might,ko,~일지도 모른다 (may의 과거형),뭐뭐 일지도 모른다.
0199d46b-a160-702e-0796-da80f13846b6,01992786-f023-70f3-3a48-bbd1e506701c,high,ko,높은 / 고등의 / 고가의,높은. 고등의. 고가의.
0199d46b-a206-70a4-0428-bd3aeae5baf6,01992798-7e22-70d4-0498-eedf923d7cb5,another,ko,또 다른 / 하나 더,또 다른. 하나 더.
0199d46b-a297-70d2-f03a-53f1bee12d3c,0199279a-4a1e-70db-fe63-f7a96a152da3,without,ko,~없이 / ~하지 않고,무엇무엇 없이. 무엇무엇 하지 않고.
0199d46b-a348-7057-fce8-9221f35bf0a0,01992780-9bb6-709c-a979-6280583c23fe,file,ko,파일 / 서류 / 제출하다,파일. 서류. 제출하다.
0199d46b-a3d3-704d-c6fb-93edebd15535,01992797-21fd-70f5-fd13-66c5a9fdf8e1,always,ko,항상 / 언제나,항상. 언제나.
0199d46b-a479-70f7-3b42-9a3c5d1e812c,01992796-9305-70b8-bb7f-4af6f0d03ec9,great,ko,훌륭한 / 거대한,훌륭한. 거대한.
0199d46b-a517-7039-d169-9bcb2a6ea905,01992797-674a-703a-4cce-2240db8815d5,dialog,ko,대화 / 대화창 (컴퓨터),대화. 대화창.
0199d46b-a5a3-7045-3331-5c3909857de1,0199279a-8fe9-708b-fb48-777c07af58ad,bookmark,ko,책갈피 / 즐겨찾기,책갈피. 즐겨찾기.
0199d46b-a632-7066-cac3-6fe32308bd99,01992796-d3cf-7030-acce-04a83e3d7aab,quite,ko,꽤 / 아주 / 상당히,꽤. 아주. 상당히.
0199d46b-a6d1-70b2-d412-de1f02af63e2,0199277e-fa5f-70c8-5655-a94d89c43ad7,i,ko,나 (1인칭 주어),나.
0199d46b-a826-703e-4bbd-d1e0ecfb24c3,01992796-fe9e-70ec-a05b-e97aa8da49e2,thing,ko,물건 / 일 / 것,물건. 일. 것.
0199d46b-a8c6-7079-be4c-4369472afa66,01992796-8666-7098-4cb7-ad3f3341ad9e,fruit,ko,과일 / 열매 / 결과,과일. 열매. 결과.
0199d46b-a951-70de-0478-4d1998ac97ed,01992796-bc07-700c-7214-1118471bb431,money,ko,돈 / 자금,돈. 자금.
0199d46b-a9ee-70cd-5e72-1e43f5ff1d94,01992796-28e1-70d2-542e-ec1295b2bea0,rate,ko,비율 / 요금 / 평가하다,비율. 요금. 평가하다.
0199d46b-aa7f-7087-44bf-ef6e586f256b,01992799-b8f9-70d6-ec1d-cba1c7ffa848,quarter,ko,4분의 1 / 15분 / 분기,사분의 일. 십오분. 분기.
0199d46b-ab23-7001-00fb-e99d57dd4de9,01992780-6a0d-705f-4a56-cf0bcad1b61d,each,ko,각각 / 각각의,각각. 각각의.
0199d46b-abb6-7088-3260-4d5ff5ab7c6a,01992780-9d05-7053-af72-2e9048bac7b9,find,ko,찾다 / 발견하다 / 알아내다,찾다. 발견하다. 알아내다.
0199d46b-ac4a-706f-fb9b-169fdb677514,0199279f-4cb1-7067-536a-193ff0f4f7f5,government,ko,정부 / 정권 / 통치,정부. 정권. 통치.
0199d46b-ad2c-7089-1efd-97fa1fae0924,0199277f-bf8d-70a5-6f3b-da9456f0b2a7,away,ko,떨어져 / 떠나서,떨어져. 떠나서.
0199d46b-ade7-7008-2087-43bde74cc90b,0199277f-eb95-70c0-7d30-79cfa1b9ba76,both,ko,둘 다 / 양쪽의,둘 다. 양쪽의.
0199d46b-ae75-706c-2162-8881f02e13d8,01992796-7b23-704d-6100-dd51fe05208f,every,ko,모든 / 각각의,모든. 각각의.
0199d46b-af12-7002-67fe-c2d1d19fa96f,0199277f-7678-7032-a399-159dd5511577,put,ko,놓다 / 두다 / 표현하다,놓다. 두다. 표현하다.
0199d46b-af96-7017-3ff6-147f41ca2d83,01992796-d020-7018-ed5a-fbdb55197e2d,price,ko,가격 / 값 / 대가,가격. 값. 댓가.
0199d46b-b04f-70b1-0712-431bbe65bf8b,01992780-7efd-7063-4739-4ac5fea74a7e,ever,ko,언제나 / 지금까지 / 한 번이라도,언제나. 지금까지. 한 번이라도.
0199d46b-b101-70be-1221-6fc7979e53c3,01992796-3c63-7028-70b7-45353a82ddcc,used,ko,(use의 과거형) 사용된 / 익숙한 (be used to ~),사용된. 익숙한.
0199d46b-b18f-70a7-a238-314cecb9d708,01992796-3bf5-70da-561e-96931fe312b2,upon,ko,~위에 / ~하자마자 (격식체에서 on과 유사),무엇무엇 위에. 뭐뭐 하자마자.
0199d46b-b23b-7050-4c8d-dca7ad6f2363,01992796-37d2-704e-7355-539d1bae186c,tell,ko,말하다 / 알려주다,말하다. 알려주다.
0199d46b-b2d0-702d-5112-64c198b7cbd4,01992796-305b-7043-642b-aee365526a1f,show,ko,보여주다 / 전시하다 / 방송,보여주다. 전시하다. 방송.
0199d46b-b38b-70bf-30b4-f5ac7d6dac15,01992796-c471-700d-67da-11c4a4e79948,offer,ko,제공하다 / 제안하다 / 제의,제공하다. 제안하다. 제의.
0199d46b-b43d-70d1-cf99-8eff51970142,019936cc-beca-70a7-64ff-cf0eda17e73e,shit,ko,(비속어) 똥 / 젠장 / 엉망진창 (감탄·욕설),똥. 젠장. 엉망진창.
0199d46b-b4ed-706d-246b-ab187504b57e,0199279a-ed8d-70e0-3f9c-4fb9ae3d260a,download,ko,다운로드하다 / 내려받기,다운로드하다. 내려받기.
0199d46b-b589-7020-43ed-d872b42dc658,01992796-105c-703b-e2ba-fbbab353849d,left,ko,왼쪽의 / 떠난 (leave의 과거형),왼쪽의. 떠난.
0199d46b-b61a-70c5-b124-a4c7f7819d91,01992796-1171-7022-a1bf-d7f750ac6d1b,life,ko,삶 / 생명 / 생활,삶. 생명. 생활.
0199d46b-b6a0-70b3-a211-6ff88bcf6db4,01992796-942e-70a3-a85d-d92738a48bcd,group,ko,그룹 / 집단 / 단체,그룹. 집단. 단체.
0199d46b-b746-70f5-3f5b-0c2bb404f8cc,01992797-351b-70d8-976b-535ddb2f5a37,better,ko,더 나은 / 향상된 / 개선하다,더 나은. 향상된. 개선하다.
0199d46b-b7ea-70d4-9365-3f0c7e5327ca,0199277f-5fc8-70cd-4907-4a5ae7769999,men,ko,(man의 복수형) 남자들,남자들.
0199d46b-b891-70a4-7c84-21160f08fbce,0199277f-1c57-70b5-a30e-5fb0528ece5e,bit,ko,조금 / 일부 / 비트(정보 단위),조금. 일부. 비트.
0199d46b-b937-70d0-6cad-1d8b5e390364,01992796-3832-700c-fdd0-1808df46bfed,text,ko,문자 / 본문 / 메시지,문자. 본문. 메시지.
0199d46b-b9ee-702b-15e9-50d33280eb17,01992796-06e6-707a-2651-26ca80212762,home,ko,집 / 고향 / 홈(웹사이트 첫 화면),집. 고향. 홈.
0199d46b-ba82-70e7-d885-10c29abcdf28,01992796-ccda-70a0-9509-6c04d108b676,place,ko,장소 / 위치 / 놓다,장소. 위치. 놓다.
0199d46b-bb10-708d-3a7a-b7249168546f,01992796-6455-70b8-6e00-b898cf44e6b5,close,ko,닫다 / 가까운,닫다. 가까운.
0199d46b-bba2-708a-e3d0-6795b3c0a807,0199279b-550c-70d0-8010-d1e3ff53a233,interest,ko,관심 / 이자 / 흥미,관심. 이자. 흥미.
0199d46b-bc4e-70b8-2389-46c1f37d9882,01992797-0303-70d3-2954-2de3e7dc9864,train,ko,기차 / 훈련하다,기차. 훈련하다.
0199d46b-bcdd-7066-1f68-ac25b61d72e1,01992796-e922-702b-cb74-e41ad7e4ef01,since,ko,~이래로 / ~이후로 / ~때문에,뭐뭐 이래로. 뭐뭐 이후로. 뭐뭐 때문에.
0199d46b-bd6f-70ca-1d31-a29401486523,01992799-6813-705f-080f-32ce70c99aa8,manager,ko,관리자 / 경영자 / 감독,관리자. 경영자. 감독.
0199d46b-be07-70da-582d-d8b1ef982a0c,01992780-d245-706a-63b1-4c6a2facd113,four,ko,넷 / 4,넷. 사.
0199d46b-be92-70d2-5225-c3609ae19752,01992797-09b1-70fe-4c82-a5b495cf4c10,using,ko,(use의 현재분사형) 사용하고 있는 / 이용 중인,사용하고 있는. 이용 중인.
0199d46b-bf36-70b4-c5be-67c9b83e0d8a,0199279b-062f-7082-cd7d-0bc09ed65526,expected,ko,예상된 / 기대된 (expect의 과거분사형),예상된. 기대된.
0199d46b-bff3-70b8-3af8-2bf131262a60,01992796-415e-70f2-5e01-ec9a3d65421b,wine,ko,포도주 / 와인,포도주. 와인.
0199d46b-c09e-7015-c7a4-e17bc4629ded,01992797-6ac5-7069-3efb-2ffc5fe55e29,dollar,ko,달러 (미국 통화 단위),달러.
0199d46b-c1c9-7066-299d-9619b9547964,01992796-68ab-70c2-fca6-4b84b5fccf15,crash,ko,충돌 / 고장 / 폭락하다,충돌. 고장. 폭락하다.
0199d46b-c287-7087-037b-5f6af58de0b9,01992796-2103-7051-3208-92c41d44ff2e,part,ko,부분 / 역할 / 분리하다,부분. 역할. 분리하다.
0199d46b-c32a-7012-7205-c3c2803caeaf,0199277f-c941-70d8-8d39-76a5d94cf1d4,bank,ko,은행 / 둑 / 저축하다,은행. 둑. 저축하다.
0199d46b-c3c5-70e0-0889-954dc5f26b42,01992797-4ca9-70d7-77ce-a3c5f26a3cef,change,ko,변화 / 바꾸다 / 거스름돈,변화. 바꾸다. 거스름돈.
0199d46b-c478-70b1-4649-9d35346765c4,0199279a-1a70-7006-cae1-05784b0c5fb7,thought,ko,생각 / 사고 (think의 과거·과거분사형),생각. 사고.
0199d46b-c500-7056-764d-20bb4425f03e,01992785-d8d8-7012-5884-892212f286c7,head,ko,머리 / 책임자 / 향하다,머리. 책임자. 향하다.
0199d46b-c5ab-704d-f0ca-23512ce80666,01992796-13b8-7014-b032-ed0a6d03c9e2,love,ko,사랑 / 좋아하다,사랑. 좋아하다.
0199d46b-c639-7010-fec6-e31deb3f7cae,0199277f-9d6d-7025-cb88-49d449f2e08b,why,ko,왜 / 이유,왜. 이유.
0199d46b-c6c9-704a-e9b0-b57839b5e147,01992780-9c88-7081-a1a1-44726dcebf50,film,ko,영화 / 필름 / 촬영하다,영화. 필름. 촬영하다.
0199d46b-c76c-700e-fbbd-c295a26b33c0,0199277f-5889-7080-afec-900b8a8f2d37,let,ko,허락하다 / ~하게 하다,허락하다. 뭐뭐 하게 하다.
0199d46b-c80c-7092-bbf0-7faeeb8af426,01992796-63cc-7060-a92c-e3edf5063f28,click,ko,클릭하다 / 딸깍 소리,클릭하다. 딸깍 소리.
0199d46b-c88c-7013-482d-0db9782f80f5,01992796-bc2c-701f-1f41-e6bcfbb38fb3,month,ko,달 / 한 달,달. 한 달.
0199d46b-c920-70e3-6550-63ffd21e224d,01992797-1291-7011-c8b3-27adec962b13,white,ko,흰색의 / 순수한,흰색의. 순수한.
0199d46b-ca3d-70df-17d5-e5fb3a2e3c9f,01992798-d8ee-70d2-905b-196dd5e2edf9,current,ko,현재의 / 흐름 / 전류,현재의. 흐름. 전류.
0199d46b-cade-7076-f771-534d86b80801,01992785-017c-700b-898b-1ced4dbdc7af,hand,ko,손 / 건네주다 / 도움,손. 건네주다. 도움.
0199d46b-cb6f-7013-6ff2-6f5662e65b14,01992796-11db-705b-3c1b-d3cf9372802c,link,ko,연결 / 관련짓다 / 하이퍼링크,연결. 관련짓다. 하이퍼링크.
0199d46b-cc01-707e-2747-efd96d99b6c3,01992784-c820-7031-fe65-01d6294d083f,half,ko,절반 / 반의,절반. 반의.
0199d46b-cc9a-70fa-466f-5b794f20b422,0199277f-8ea5-7032-3ea0-672173dbf123,tax,ko,세금 / 과세하다,세금. 과세하다.
0199d46b-cd31-70f5-168e-86f32f11c9bb,01992786-2fee-70ce-5e6d-09e4580f4425,help,ko,돕다 / 도움,돕다. 도움.
0199d46b-cdae-706d-6acf-cb8a5406239b,0199277f-2811-7027-2133-9d777c0abd95,cut,ko,자르다 / 삭감하다 / 상처,자르다. 삭감하다. 상처.
0199d46b-ce4c-7012-2069-b1390a8a913a,01992798-0629-70c4-4c2e-02807cec2909,rather,ko,오히려 / 다소 / 약간,오히려. 다소. 약간.
0199d46b-cecf-70e3-a280-997fb0f5b8b8,01992796-f470-70f6-2d01-7c6ba3eebff3,start,ko,시작하다 / 출발하다,시작하다. 출발하다.
0199d46b-cf8e-70bc-cccb-937dbb2eb70b,0199279f-ee5f-7003-a42f-fe6c1f585bc1,production,ko,생산 / 제작 / 제작물,생산. 제작. 제작물.
0199d46b-d0eb-7076-6185-75ba452a059d,01992780-3d06-7020-c167-bf896e8d78af,days,ko,(day의 복수형) 날들 / 시절,날들. 시절.
0199d46b-d181-70d4-b612-37deb4e97078,01992797-0933-7062-f5a2-4e9d29f654c1,until,ko,~까지 / ~할 때까지,무엇무엇 까지. 무엇무엇 할 때까지.
0199d46b-d32e-7069-7d36-9752d43072ac,01992796-ece8-70e1-45b8-c7bb547344fb,small,ko,작은 / 소규모의,작은. 소규모의.
0199d46b-d3cc-70b8-f290-fb382616fdb2,0199279c-85df-707d-cc86-3887fc57bfb9,agreement,ko,합의 / 계약 / 일치,합의. 계약. 일치.
0199d46b-d472-70b2-c5c2-7e317ace9992,01992796-84dd-7030-2f58-2dd9b80b1132,found,ko,(find의 과거·과거분사형)발견했다 / 설립하다,발견했다. 설립하다.
0199d46b-d53a-70d3-a5c1-d8f5426b525a,01992798-7901-7039-8b0d-a1fe1261af4a,already,ko,이미 / 벌써,이미. 벌써.
0199d46b-d5bf-7097-56ed-9d4a9d342b3c,0199277f-880f-70e8-a16f-481db9463536,six,ko,여섯 / 6,여섯. 육.
0199d46b-d667-7043-6e5d-89975afad744,0199277f-a0ba-70fc-4c8a-ce6aa7072dcb,yet,ko,아직 / 그러나 / 그럼에도,아직. 그러나. 그럼에도.
0199d46b-d706-70eb-9b46-8ef621c67d1d,01992797-7006-70f1-d760-5cac47631956,during,ko,~동안 / ~중에,무엇무엇 동안. 무엇무엇 중에.
0199d46b-d7ab-7082-2d5a-3e2709bb8a81,01992796-2c0e-7030-f846-77842c521678,rose,ko,장미 / (rise의 과거형) 올랐다,장미. 올랐다.
0199d46b-d85e-70c5-34b4-ec7fb7154827,0199277f-3904-7066-792c-73b9442c11d0,few,ko,적은 / 거의 없는 / 소수의,적은. 거의 없는. 소수의.
0199d46b-d8dc-70c7-e113-bb6df271639a,01992798-1b50-70ea-80c4-5354ac62e34d,second,ko,두 번째 / 초(시간 단위),두 번째. 초.
0199d46b-d990-70a1-9a1f-cca2c6f98cd2,01992796-dfca-7014-67c6-aa020b33ddb9,sales,ko,판매 / 매출,판매. 매출.
0199d46b-da28-706f-d9f3-33272d698971,01992798-42a9-70dc-e2d9-96632dbb1f6d,things,ko,(thing의 복수형) 사물 / 물건 / 일들,사물. 물건. 일들.
0199d46b-dae8-703e-befd-b79dedca2a74,0199279b-4f2e-7028-47ec-c822543d3861,increase,ko,증가하다 / 늘다 / 증가,증가하다. 늘다. 증가.
0199d46b-db83-7043-417d-ace885e3deae,01992796-387f-7062-e864-3af92df64784,thou,ko,(고어) 너 (you의 옛말),너.
0199d46b-dcd6-7095-88e8-f3043e2b1b08,01992798-4330-7042-a77c-77e2046d1628,though,ko,~이지만 / 그러나,무엇무엇 이지만. 그러나.
0199d46b-dd76-7020-6bb9-5ca00e68dd1b,01992799-1a5d-7001-ac58-b78c9854dd53,foreign,ko,외국의 / 대외의 / 낯선,외국의. 대외의. 낯선.
0199d46b-de06-7033-2009-ceeb2f2a46de,01992797-769f-704b-df7c-cd8f634221e1,enough,ko,충분한 / ~하기에 족한,충분한. 무엇무엇 하기에 족한.
0199d46b-dea3-7078-69a3-f5e28c14c087,01992797-0235-70c6-2d8e-3f9118c49083,total,ko,총계의 / 전체의 / 합계,총계의. 전체의. 합계.
